momento,gesture,ch0,ch1,ch2,ch3
39702,hand_flex_curl,-0.06225727834915251,-0.17511154538038146,0.2268083729193409,-0.21487524938743874
2136,hand_open,-0.12918789913111772,0.11883748527932304,0.2217324455050933,-0.17587472090099876
103185,hand_flex_curl,-0.04381645967045955,-0.027098101127438382,0.06596049629978529,-0.1143667392387422
20383,hand_open,0.04821314390473885,0.07253352392930879,0.2610521925350369,0.4564769931397794
84494,hand_open,-0.11734325476316032,-0.1924340642025405,0.1016100330230405,-0.3229229092545728
13092,hand_flex_curl,0.06613049312891373,-0.09336940180913088,0.2204339524456365,-0.1656261299874452
54698,hand_open,-0.0955917213764952,0.19389972300258893,0.05586766388310882,0.29033249129513394
35925,hand_flex_curl,-0.08115498484117722,0.1320193672033474,0.13707856768346316,0.09703415438377627
40159,hand_open,-0.1036710591417508,0.162463452772438,0.07919725585133408,0.03201768027328766
97099,hand_flex_curl,0.007152934585836324,-0.3490786102780167,-0.03275743854537905,-0.3137110620554313
39507,hand_flex_curl,-0.3583068059064829,-0.07158054413339121,-0.3847798906708213,0.02510436974831509
61632,hand_flex_curl,0.017413395078240246,-0.12062583027612794,0.04237218942652321,-0.01205277784099257
74216,hand_open,0.03646951995784642,0.10608987262943216,-0.24648546130441595,0.00771489042125051
112704,hand_open,-0.054630236559961576,-0.4043062020588632,0.5307836307243159,-0.08951776245421494
26591,hand_open,-0.20533892925241384,-0.20603513660630546,0.016552835387468882,-0.0921564016395775
37004,hand_open,0.015994517346231252,-0.31954226812206155,0.1694789206374696,-0.2436727025380201
985,hand_open,0.05755294101440112,-0.3478240545973066,0.11875997847648435,-0.28799096768647525
10124,hand_open,-0.0794881478938878,-0.19142076922959872,0.5593721195833383,-0.3361628850807491
77394,hand_flex_curl,0.08449784241045721,0.03208315050293997,-0.20156448739527846,-0.2038200212911765
96104,hand_open,-0.2704351110248593,0.08896940965010436,0.07126267629255811,-0.08252732831145547
108780,hand_open,0.0024187503085046913,-0.1413079044547546,0.17715872011867395,-0.002527378884327302
13294,hand_flex_curl,-0.6449269955264103,-0.3190114945648618,-0.18039118087123215,0.30641719072796336
32633,hand_open,-0.037984826273569694,-0.050274207873229226,0.07842996449801931,-0.16007702247204614
57654,hand_flex_curl,0.019002170791081685,0.1605755877336994,0.07655501921670993,-0.02040109338533247
114886,hand_open,-0.035321560627745274,-0.10549275237755497,0.2918205758029677,-0.20992163734704705
117001,hand_open,-0.2590932728435512,0.3005972710398321,-0.0214664511692918,-0.099949680000206
16311,hand_open,-0.4917547821115778,0.03045464072512072,0.1350757405099312,0.012827806983597869
26419,hand_open,-0.07490549424817439,-0.09737432955911164,-0.06777641916930688,-0.19286973188797074
17376,hand_flex_curl,-0.3881170137904202,-0.13887720282340033,-0.008437253765878228,0.14786241146586687
58323,hand_open,-0.14867106488149628,0.0655037900549369,0.1364332559811845,-0.5657485163186141
19170,hand_flex_curl,-0.1224631533753705,-0.31401136639511784,0.10619115588506522,-0.1268367432087123
81822,hand_flex_curl,-0.00368150557163871,-0.12162103069590492,-0.039102347813176334,-0.23298286338500415
70848,hand_open,-0.09820906864911673,0.19862541711714374,0.105398288153304,-0.07142405599428138
60767,hand_open,-0.09848687480697747,0.09151169435887696,0.33734652943300397,-0.06386341280859043
103760,hand_flex_curl,-0.06894758532493761,0.15473104708654728,0.2417233363795408,-0.07661788913923218
34885,hand_open,-0.015367731552004216,-0.1082310614114097,0.2457378440883562,-0.365003325165826
105130,hand_flex_curl,-0.26587312064707713,0.04973740279832151,0.3024239520816569,-0.10140238552199887
49538,hand_flex_curl,-0.07839988244893681,-0.13665760431130192,0.14441210234879676,-0.10960783272520302
22354,hand_open,0.012835333269814564,-0.3531438532049257,-0.015839647911647048,-0.27137398885879904
82971,hand_open,-0.015941711217065224,-0.1986073225640748,-0.034840929681688726,0.023386156689898963
60307,hand_open,-0.2122106138023766,-0.1179116473130225,0.10684335353539587,-0.4330921007714947
38905,hand_open,-0.034343499278508105,0.5090917589866046,-0.30460778131803495,0.04612245207587673
30939,hand_open,-0.07797284157816442,-0.019594893113954792,0.18547399423350508,-0.25692279293700604
114063,hand_flex_curl,-0.0989827932376114,-0.11696469903481288,0.04407006747244724,-0.2475769276479444
71053,hand_open,-0.023414926455993856,-0.2480054524919841,0.13708250251090615,-0.16057516518363013
33077,hand_open,-0.08350600554921006,-0.2278058997290173,0.2856507663568251,0.02918939284747735
34390,hand_open,0.022129212006295033,-0.3494103437512802,0.07165025679666948,0.002911732651604604
27903,hand_flex_curl,0.009081506260395278,-0.1772708287154554,0.006942019333763261,-0.04263292445173339
20126,hand_open,0.003435842274970957,-0.3131699696765637,-0.061063603534662114,-0.3480386578973461
100058,hand_flex_curl,-0.03991339794812854,0.09327892904373147,0.1838980958386125,0.05183212843484841
17100,hand_flex_curl,-0.011248853475616992,-0.2719113728789795,0.07448923480394276,-0.3627351322101205
76993,hand_open,-0.10384325304121687,0.14885333309207027,0.10711092180219284,-0.06085432739354801
54699,hand_open,-0.0939845783143558,0.19631233008087445,0.060589456826586126,0.3049986218894389
6079,hand_flex_curl,0.061332023129081266,-0.17764779857144608,0.029576130549700205,-0.2505607266309168
6859,hand_open,0.015569772394134153,0.0564022298520912,0.08925762594152098,-0.1870576454791708
108452,hand_open,-0.026498345216658725,-0.08902067755056675,-0.09686659852856427,-0.21081551272035226
23028,hand_open,-0.055075644780063104,-0.05032246001482399,-0.011336237891795388,-0.09246110314587984
111605,hand_flex_curl,-0.0012110970932640575,-0.3939048497925803,0.05155509299472394,-0.5334236058957813
87669,hand_flex_curl,0.13871366565224566,-0.18759678701054014,0.2538288330383882,-0.357588078964476
27555,hand_flex_curl,0.03385446860386865,-0.06564854647962526,0.04221282891468059,-0.29843679277011537
51015,hand_open,-0.17622438472249202,-0.09433746039930446,0.10670465086767368,-0.24764393669289875
81821,hand_flex_curl,-0.001155995045422742,-0.13338249020256698,-0.04421762350194314,-0.24866045126167435
26068,hand_flex_curl,-0.05100268507686823,-0.22305306378480427,0.13519181791978485,-0.1113917905069739
63161,hand_flex_curl,-0.07664809651123639,-0.06285595378652252,0.07072163751779525,0.024923571759077227
82089,hand_flex_curl,-0.029666712967672093,-0.1500747154254416,0.06913393464055129,-0.2614566502052176
24981,hand_open,-0.10557207979234208,0.13285473240418,0.007579461381142626,0.08248813434175363
54134,hand_open,-0.03216008063266385,-0.01880476429580824,-0.030278497250053937,-0.23593379000629644
32872,hand_open,0.06254886001898141,0.12400951170342722,0.12365785494848612,-0.11110099653829186
45794,hand_flex_curl,0.00028584187320324084,-0.1645714682070908,0.21066574329382304,0.0879360961288953
102837,hand_open,-0.08424069952049651,0.07689732698215647,0.20736835788829944,-0.050986297282472386
33920,hand_flex_curl,-0.009786353289090943,0.09693101300851216,0.025359962933922956,-0.24286859399852825
61945,hand_flex_curl,-0.06995090177946718,-0.0073659909858889705,0.0161504992804149,7.080200976217199e-05
118498,hand_open,-0.2420208216863139,-0.01714006541183744,0.2484066408082919,-0.3579888689126135
119235,hand_flex_curl,0.008991965432664895,-0.1096665626230008,-0.0691860711043003,-0.018011525555733154
113092,hand_open,-0.12768866424600656,0.22248610112142564,0.19470313202427247,0.3507569493436893
55414,hand_flex_curl,-0.3215147093768481,0.27562980353839617,0.3356211075948987,0.26549868636984986
74701,hand_open,-0.01859349726959669,-0.10935292370280614,0.20665123558498988,-0.002803000993766069
34062,hand_flex_curl,-0.060273604626731474,-0.03076526388647505,0.10152838535338438,-0.20036968763671206
58761,hand_open,-0.05479783862218146,-0.1233400132391922,0.23253453057016205,-0.022662964733021984
63559,hand_flex_curl,-0.12392335764327345,-0.1269136874738932,0.0065416506404532,-0.17736156310609452
56263,hand_open,-0.12669682738479082,-0.2506080523777262,0.06405407239884275,-0.1455512315756773
20906,hand_open,-0.033099111364682236,-0.4455376570267892,0.12682243992748332,0.19693199719824528
33935,hand_flex_curl,-0.12825575615509388,0.007362975227089841,0.04011556588228915,-0.09873593126137248
22437,hand_open,-0.112186621452386,0.024806124403064626,0.1104938897048202,-0.1438089964068079
57238,hand_flex_curl,0.020317732183392282,-0.1125345492872879,0.0027278191317119393,-0.27743261798017416
56637,hand_open,-0.02197308953735744,-0.032158544474124466,0.20920592230880208,-0.09551191117382953
17085,hand_open,-0.07028610590384432,0.07058534371357306,0.027296881747615357,0.11059021061068153
25760,hand_flex_curl,-0.08981978186477624,-0.10444929981621064,0.15374944789452294,-0.0370130149265866
113194,hand_flex_curl,-0.1588924947567022,-0.04437236780797527,0.06324546535729647,-0.03806619482185314
68463,hand_open,-0.03469936667083762,-0.2948643134700709,0.032052120724433975,-0.1632517340170776
62727,hand_open,-0.12340218410744108,0.015469335010076303,0.17039278431342386,-0.13642915121034904
60289,hand_open,-0.2688279679627408,0.16236996424818484,-0.018920617807270838,-0.35217298953902
2637,hand_open,-0.2240942887875318,0.0388927339814118,-0.001930032865647191,-0.1770024957708528
64618,hand_open,-0.07119528969327205,0.0088768861687194,0.03875509929045795,-0.2802078038986677
78535,hand_open,-0.041346051192095216,0.016916899257055862,0.08030982831364564,-0.18935112486693492
56856,hand_open,-0.044541969967086585,-0.1570290553286291,0.15394127073285513,-0.2253640614055744
3388,hand_flex_curl,-0.21390040993627268,0.11202488604199724,0.0734494566495183,-0.10376666691952807
37550,hand_flex_curl,-0.08732871011849108,-0.018744449118893614,0.2215829220618848,0.07340651226770989
24798,hand_open,-0.010479720724420716,-0.025152936670556736,-0.2490303109595806,-0.27637817376331353
75355,hand_flex_curl,-0.12792973570533414,0.08500067100638486,-0.028620951185514113,-0.04863971638738585
43909,hand_flex_curl,-0.13605040000641078,0.03357293537379258,-0.03790124173318332,0.052700717376060524
18407,hand_open,-0.00608533240884801,-0.09348400064537564,0.0908433614050388,-0.044585037006686916
20065,hand_flex_curl,-0.17834351764585654,-0.37533079104866107,-0.023815543158668077,-0.2461798522766793
118887,hand_open,-0.08076697458761317,0.1805459428242453,0.08052624382354545,-0.2739443546776247
72620,hand_open,-0.08795549591270757,-0.5906197836796354,0.03610204188033905,-0.06794970022935243
42362,hand_open,-0.07323636138218881,0.01812018703737195,0.16709343149415656,0.18622445754282116
77241,hand_flex_curl,-0.03594375458468435,-0.035334138540939364,0.2239536556022601,-0.04450032745929566
111924,hand_flex_curl,-0.06201620688982479,-0.2038064908177687,-0.00044660291590137286,-0.035651340560189586
10144,hand_open,-0.07260039191330248,0.16232774362432534,0.3109861366191735,-0.3861035883975736
47824,hand_flex_curl,-0.03582895865165125,0.07736175384472001,-0.05872041378645476,0.11816223269079915
91125,hand_flex_curl,-0.004216454619439203,0.11265819540006715,0.09947145430239512,-0.2586890502163284
44117,hand_open,-0.1517705550727837,-0.13840976020192794,0.1174752573131228,-0.17807211184696806
63344,hand_flex_curl,-0.08112054606128816,0.045542482240966464,0.08900481327767085,-0.2736687325681745
29424,hand_flex_curl,0.032049876536981436,0.03307533516389038,-0.14762390525723013,-0.26096356478005
37998,hand_flex_curl,0.024572069460733426,0.18114607883493528,0.09897960087076774,0.1568201300228116
44156,hand_open,-0.08725524072133106,-0.12061678299955225,0.1088186369167512,-0.26581603109221896
88950,hand_open,-0.04249630644084024,-0.07794681106119494,0.05103372835721176,-0.09815687196721956
14137,hand_open,-0.1028054978068088,0.001231937489373891,0.33549912794385817,0.03857824507104035
31836,hand_flex_curl,-0.07744937212362557,-0.20252780906625434,0.04612601481659362,-0.03970728426248826
55649,hand_flex_curl,-0.1401164719536424,0.07564578706030023,0.23869155182708826,-0.0646005123031107
604,hand_open,-0.16619810793341094,0.09072156554074406,0.2493391949146315,0.023178807947014102
12482,hand_open,-0.04335727593844208,-0.021452600564236257,0.32806328776474825,-0.186444449501738
16199,hand_open,-0.1091284577970134,0.15582878330716698,0.01679384356896341,-0.06333998366498239
50433,hand_open,-0.10068406896482117,-0.2435119718087043,-0.0009335378132071526,-0.2315693518328961
12739,hand_open,-0.08935141445807859,-0.020689613575747945,0.08514376383952027,-0.13995028687458433
107947,hand_flex_curl,-0.01704145625525688,-0.09055268304527886,-0.007875557146968304,-0.03415564810390692
7593,hand_flex_curl,0.16585601605307065,0.20125214307363515,0.4170139971649509,0.30204643094652983
69770,hand_flex_curl,-0.08293891364016459,-0.20678606055946025,0.052871292777709966,0.0004551557770624548
29210,hand_flex_curl,0.01110650651867906,-0.32035350725214473,0.6732775046898256,0.056975388715682085
32303,hand_open,-0.12026136738027016,-0.2260537438384325,0.051352449380897,-0.008339465293115689
84423,hand_open,0.010080230877595131,0.0044949885626930355,0.04671919005511449,0.05650000379296882
61087,hand_open,-0.09424860896029008,0.10344505211985801,0.2518417451746682,0.09516042976818627
99789,hand_flex_curl,-0.060608808751119174,-0.3079527068697597,0.10873895666081657,-0.3129082178375565
38080,hand_flex_curl,0.050187633952500484,0.24678708591745305,0.16663994263020987,0.09852731819687087
87295,hand_flex_curl,0.013482782331983191,-0.08837530515706737,-0.019115391766185152,-0.2758800310517353
119349,hand_flex_curl,0.0011238521841776539,-0.16930620959827605,0.09499165324726387,-0.042101909378503784
83074,hand_open,-0.04240906153175383,-0.055853361741767686,0.20735458599221768,-0.011724054224219849
40891,hand_open,-0.02268023248470752,-0.26287314361198466,0.07036258451271671,-0.0530028902391807
6495,hand_open,0.044291714833141205,-0.3185923040850117,0.17840507671438632,-0.0790479152601159
69800,hand_flex_curl,-0.0024600768443882037,-0.28154672239790624,-0.2547712242133666,0.06546151531472423
95335,hand_flex_curl,-0.12879988887755367,-0.05066927228232987,0.15829318989576335,-0.2240175588984321
102878,hand_open,0.015402170331914045,0.01296323940753763,-0.07859522725103972,-0.31927534143005043
1486,hand_flex_curl,-0.10703917181623956,-0.029947993238670256,0.11120707718065992,-0.21535189863175766
93101,hand_flex_curl,0.08783151630501518,-0.19529903510794624,-0.18028297311627786,-0.09613522172408352
